last_report_year,election_years,transfers_from_affiliated_committee,net_contributions,individual_contributions,cycle,fundraising_disbursements,coverage_start_date,incumbent_challenge_full,active_through,offsets_to_fundraising_expenditures,loan_repayments_other_loans,office_full,offsets_to_legal_accounting,receipts,repayments_loans_made_by_candidate,last_file_date,refunded_other_political_committee_contributions,net_operating_expenditures,transfers_from_other_authorized_committee,load_date,has_raised_funds,other_loans_received,last_debts_owed_by_committee,district,disbursements,other_receipts,refunded_political_party_committee_contributions,name,incumbent_challenge,all_other_loans,refunded_individual_contributions,other_disbursements,contributions,operating_expenditures,other_political_committee_contributions,federal_funds_flag,contribution_refunds,transfers_to_other_authorized_committee,loans_received,candidate_status,cycles,party,last_f2_date,last_report_type_full,candidate_contribution,flags,last_debts_owed_to_committee,offsets_to_operating_expenditures,office,last_cash_on_hand_end_period,exempt_legal_accounting_disbursement,individual_itemized_contributions,state,federal_funds,first_file_date,full_election,loans_made_by_candidate,political_party_committee_contributions,loans_received_from_candidate,election_districts,loan_repayments_candidate_loans,loan_repayments_made,loans,party_full,district_number,last_net_operating_expenditures,coverage_end_date,total_offsets_to_operating_expenditures,last_beginning_image_number,loan_repayments,last_net_contributions,individual_unitemized_contributions,repayments_other_loans,candidate_id
2017,[2018],,53354.0,53354.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,Senate,,83354.0,,2017-07-10,0.0,34783.0,0.0,2017-08-01T20:57:28,True,,30000.0,00,34783.0,0.0,0.0,"RAPINI, DOMINIC",C,0.0,0.0,0.0,53354.0,34783.0,0.0,False,0.0,0.0,,C,[2018],REP,2017-07-10,OCTOBER QUARTERLY,0.0,S8CT00113,0.0,0.0,S,48671.0,,45014.0,CT,,2017-07-10,False,30000.0,0.0,,[u'00'],0.0,,30000.0,REPUBLICAN PARTY,0,29783.0,2017-09-30T00:00:00+00:00,,201710200200359528,0.0,51579.0,8340.0,,S8CT00113
2017,"[2016, 2018]",,520915.8,403428.8,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,533983.47,,2016-12-04,0.0,258788.52,0.0,2017-02-27T21:01:34,True,,0.0,08,355085.5,165.57,0.0,"RASKIN, JAMIE",I,0.0,8113.0,83394.88,529028.8,263577.62,125600.0,False,0.0,0.0,,C,"[2016, 2018]",DEM,2016-12-04,OCTOBER QUARTERLY,0.0,H6MD08457,0.0,4789.1,H,530689.8,,280150.95,MD,,2015-04-03,False,0.0,0.0,,"[u'08', u'08']",0.0,,0.0,DEMOCRATIC PARTY,8,85670.39,2017-09-30T00:00:00+00:00,,201710149075673176,0.0,109625.57,123277.85,,H6MD08457
2017,"[2014, 2016, 2018]",,438048.88,199703.88,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,451779.95,,2017-03-08,0.0,174394.22,6382.32,2017-03-14T20:59:15,True,,269250.0,04,206892.97,0.0,0.0,"RATCLIFFE, JOHN L",I,0.0,5400.0,150.0,443448.88,176342.97,243745.0,False,0.0,0.0,,C,"[2014, 2016, 2018]",REP,2017-03-08,OCTOBER QUARTERLY,0.0,H4TX04153,0.0,1948.75,H,373498.57,,181958.39,TX,,2013-12-18,False,0.0,0.0,,"[u'04', u'04', u'04']",25000.0,,0.0,REPUBLICAN PARTY,4,48310.11,2017-09-30T00:00:00+00:00,,201710109075597600,25000.0,84630.0,17745.49,,H4TX04153
2017,[2018],,115162.0,114056.0,2018,,2017-08-08T00:00:00+00:00,Challenger,2018,,0.0,Senate,,140763.0,,2017-08-23,500.0,23046.0,0.0,2017-10-24T21:01:05,True,,25000.0,00,23646.0,1.0,0.0,"RAYBOULD, JANE MICHELE",C,0.0,100.0,0.0,115762.0,23046.0,1705.0,False,500.0,0.0,,C,[2018],DEM,2017-08-23,OCTOBER QUARTERLY,0.0,S8NE00182,0.0,0.0,S,117117.0,,76045.0,NE,,2017-08-23,False,25000.0,0.0,,[u'00'],0.0,,25000.0,DEMOCRATIC PARTY,0,23046.0,2017-09-30T00:00:00+00:00,,201710160200299133,0.0,115162.0,38011.0,,S8NE00182
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-08-14,,,,2017-08-18T20:58:39,False,,,07,,,,"RAY, JOHNNY ALLEN",C,,,,,,,False,,,,N,[2018],REP,2017-08-14,,,H8SC07030,,,H,,,,SC,,2017-08-14,,,,,[u'07'],,,,REPUBLICAN PARTY,7,,,,,,,,,H8SC07030
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-10-09,,,,2017-10-18T21:02:35,False,,,08,,,,"REDDICK, RACHEL",C,,,,,,,False,,,,N,[2018],DEM,2017-10-09,,,H8PA08141,,,H,,,,PA,,2017-10-09,,,,,[u'08'],,,,DEMOCRATIC PARTY,8,,,,,,,,,H8PA08141
2017,"[2010, 2012, 2014, 2016, 2018]",,1377797.35,617397.35,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,1389056.78,,2017-03-27,0.0,667624.51,7949.12,2017-03-27T20:59:43,True,,0.0,23,670934.82,0.0,0.0,"REED, THOMAS W",I,0.0,0.0,0.0,1377797.35,670934.82,756400.0,False,0.0,0.0,,C,"[2010, 2012, 2014, 2016, 2018]",REP,2017-03-27,OCTOBER QUARTERLY,0.0,H0NY29054,0.0,3310.31,H,851577.61,,579096.47,NY,,2009-07-15,False,0.0,4000.0,,"[u'29', u'23', u'23', u'23', u'23']",0.0,,0.0,REPUBLICAN PARTY,23,208265.06,2017-09-30T00:00:00+00:00,,201710159075731905,0.0,315592.72,38300.88,,H0NY29054
2017,"[2016, 2018]",,3660.33,3660.33,2018,,2017-01-01T00:00:00+00:00,Challenger,2018,,0.0,House,,6160.33,,2017-02-15,0.0,5622.21,0.0,2017-10-18T21:02:35,True,,2500.0,23,5622.21,0.0,0.0,"REED, WENDY",C,0.0,0.0,0.0,3660.33,5622.21,0.0,False,0.0,0.0,,C,"[2016, 2018]",DEM,2017-02-15,TERMINATION REPORT,0.0,H6CA23206,0.0,0.0,H,538.12,,1755.0,CA,,2015-11-13,False,2500.0,0.0,,"[u'23', u'23']",0.0,,2500.0,DEMOCRATIC PARTY,23,5622.21,2017-09-30T00:00:00+00:00,,201710109075600036,0.0,3660.33,1905.33,,H6CA23206
2017,[2018],,15050.0,15050.0,2018,,2017-07-01T00:00:00+00:00,Open seat,2018,,0.0,House,,15050.0,,2017-07-24,0.0,0.0,0.0,2017-10-18T21:02:35,True,,0.0,27,0.0,0.0,0.0,"REGALADO, RAQUEL",O,0.0,0.0,0.0,15050.0,0.0,0.0,False,0.0,0.0,,C,[2018],REP,2017-07-24,OCTOBER QUARTERLY,0.0,H8FL27078,0.0,0.0,H,15050.0,,15000.0,FL,,2017-07-24,False,0.0,0.0,,[u'27'],0.0,,0.0,REPUBLICAN PARTY,27,0.0,2017-09-30T00:00:00+00:00,,201710139075644987,0.0,15050.0,50.0,,H8FL27078
2017,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,426796.8,122681.8,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,466831.8,,2017-01-27,31000.0,311296.5,0.0,2017-02-24T21:00:50,True,,0.0,08,351331.5,500.0,0.0,"REICHERT, DAVE",I,0.0,5935.0,500.0,463731.8,313896.5,341050.0,False,31000.0,0.0,,C,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",REP,2017-01-27,OCTOBER QUARTERLY,0.0,H4WA08071,0.0,2600.0,H,450352.04,,94750.0,WA,,2004-03-18,False,0.0,0.0,,"[u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08']",0.0,,0.0,REPUBLICAN PARTY,8,115728.58,2017-09-30T00:00:00+00:00,,201710139075652263,0.0,8191.06,27931.8,,H4WA08071
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-08-21,,,,2017-10-05T20:56:00,False,,,11,,,,"REID, RONALD LYNN",C,,,,,,,False,,,,N,[2018],DEM,2017-08-21,,,H8FL11114,,,H,,,,FL,,2017-08-21,,,,,[u'11'],,,,DEMOCRATIC PARTY,11,,,,,,,,,H8FL11114
2017,[2018],,19742.1,16826.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,19742.1,,2017-06-14,0.0,10059.4,0.0,2017-10-17T22:53:08,True,,0.0,07,10059.4,0.0,0.0,"REILLY, STEVEN M.",C,0.0,0.0,0.0,19742.1,10059.4,0.0,False,0.0,0.0,,C,[2018],DEM,2017-06-14,OCTOBER QUARTERLY,2916.1,H8GA07169,0.0,0.0,H,9682.7,,13540.0,GA,,2017-06-14,False,0.0,0.0,,[u'07'],0.0,,0.0,DEMOCRATIC PARTY,7,9231.72,2017-09-30T00:00:00+00:00,,201710139075654527,0.0,18092.1,3286.0,,H8GA07169
2017,[2018],,8370.0,8320.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,8370.0,,2017-06-01,0.0,1972.68,0.0,2017-10-23T20:56:46,True,,0.0,48,1972.68,0.0,0.0,"REISER, BRANDON",C,0.0,0.0,0.0,8370.0,1972.68,0.0,False,0.0,0.0,,C,[2018],LIB,2017-06-01,OCTOBER QUARTERLY,50.0,H8CA48068,0.0,0.0,H,6397.32,,5000.0,CA,,2017-06-01,False,0.0,0.0,,[u'48'],0.0,,0.0,LIBERTARIAN PARTY,48,1481.7,2017-09-30T00:00:00+00:00,,201710159075680001,0.0,1470.0,3320.0,,H8CA48068
2017,[2018],,0.0,0.0,2018,,2017-01-01T00:00:00+00:00,Challenger,2018,,0.0,House,,0.0,,2017-03-13,0.0,0.0,0.0,2017-03-14T20:59:15,False,,0.0,02,0.0,0.0,0.0,"REISS, JOHN EMANUEL",C,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,N,[2018],DEM,2017-03-13,OCTOBER QUARTERLY,0.0,H8HI02125,0.0,0.0,H,0.0,,0.0,HI,,2017-03-03,False,0.0,0.0,,[u'02'],0.0,,0.0,DEMOCRATIC PARTY,2,0.0,2017-09-30T00:00:00+00:00,,201710170300177891,0.0,0.0,0.0,,H8HI02125
2017,"[2010, 2012, 2014, 2016, 2018]",,135325.0,2225.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,174860.76,,2017-05-08,1000.0,436690.11,33115.1,2017-06-13T21:16:55,True,,527.87,16,513747.9,20.66,0.0,"RENACCI, JAMES B.",I,0.0,5400.0,70657.79,141725.0,436690.11,139500.0,False,1000.0,0.0,,C,"[2010, 2012, 2014, 2016, 2018]",REP,2015-04-16,OCTOBER QUARTERLY,0.0,H0OH16097,0.0,0.0,H,285658.18,,2000.0,OH,,2009-08-24,True,0.0,0.0,,"[u'16', u'16', u'16', u'16', u'16']",0.0,,0.0,REPUBLICAN PARTY,16,15896.81,2017-09-30T00:00:00+00:00,,201710139075635606,0.0,0.0,225.0,,H0OH16097
,[2018],,,,,,,Open seat,2018,,,House,,,,2017-10-12,,,,2017-10-18T21:02:35,False,,,18,,,,"RESCHENTHALER, GUY MR.",O,,,,,,,False,,,,N,[2018],REP,2017-10-12,,,H8PA18199,,,H,,,,PA,,2017-10-12,,,,,[u'18'],,,,REPUBLICAN PARTY,18,,,,,,,,,H8PA18199
2017,[2018],,101007.1,100007.1,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,House,,101052.1,,2017-08-07,0.0,57770.81,0.0,2017-10-18T21:02:35,True,,0.0,23,57815.81,0.0,0.0,"REYES, CARLOS JOSE JR.",C,0.0,0.0,0.0,101007.1,57815.81,0.0,False,0.0,0.0,,C,[2018],REP,2017-08-07,OCTOBER QUARTERLY,1000.0,H8FL23051,0.0,45.0,H,43236.29,,77461.19,FL,,2017-08-07,False,0.0,0.0,,[u'23'],0.0,,0.0,REPUBLICAN PARTY,23,57770.81,2017-09-30T00:00:00+00:00,,201711019079858848,0.0,101007.1,22545.91,,H8FL23051
2016,"[2016, 2018]",,33220.2,32177.63,2016,,2016-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,49873.49,,2017-06-13,0.0,42271.61,0.0,2017-08-01T20:57:28,True,,16653.29,04,47821.61,0.0,0.0,"REYNOLDS, STEVEN DOYLE",C,0.0,0.0,5550.0,33220.2,42271.61,792.57,False,0.0,0.0,,N,"[2016, 2018]",DEM,2017-06-13,OCTOBER QUARTERLY,0.0,H6TN04200,0.0,0.0,H,2051.88,,28870.0,TN,,2016-05-05,False,16653.29,250.0,,"[u'04', u'04']",0.0,,16653.29,DEMOCRATIC PARTY,4,17767.74,2016-09-30T00:00:00+00:00,,201610129032297563,0.0,20387.57,3307.63,,H6TN04200
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-10-10,,,,2017-10-18T21:02:35,False,,,05,,,,"RHEA, BILL",C,,,,,,,False,,,,N,[2018],REP,2017-10-10,,,H8CO05155,,,H,,,,CO,,2017-10-10,,,,,[u'05'],,,,REPUBLICAN PARTY,5,,,,,,,,,H8CO05155
2017,[2018],,296094.17,293648.74,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,297146.95,,2017-05-05,0.0,39647.73,0.0,2017-09-15T21:00:12,True,,0.0,19,40700.51,0.0,0.0,"RHODES, GARETH THOMAS",C,0.0,1052.78,0.0,297146.95,39647.73,3498.21,False,0.0,0.0,,C,[2018],DEM,2017-05-05,OCTOBER QUARTERLY,0.0,H8NY19199,0.0,0.0,H,256446.44,,241328.96,NY,,2017-05-05,False,0.0,0.0,,[u'19'],0.0,,0.0,DEMOCRATIC PARTY,19,30846.49,2017-09-30T00:00:00+00:00,,201710149075665189,0.0,162034.17,52319.78,,H8NY19199
2017,[2018],,310.0,0.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,310.0,,2017-06-12,0.0,0.0,0.0,2017-08-01T20:57:28,True,,882.3,05,0.0,0.0,0.0,"RICE, JONATHON MARK",C,0.0,0.0,0.0,310.0,0.0,0.0,False,0.0,0.0,,N,[2018],REP,2017-06-12,OCTOBER QUARTERLY,310.0,H8MD05129,0.0,0.0,H,310.0,,0.0,MD,,2017-06-12,False,0.0,0.0,,[u'05'],0.0,,0.0,REPUBLICAN PARTY,5,0.0,2017-09-30T00:00:00+00:00,,201710039075572185,0.0,10.0,0.0,,H8MD05129
2017,"[2014, 2016, 2018]",,436139.03,285281.13,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,533618.31,,2016-12-05,0.0,318993.91,96396.92,2017-03-09T01:25:25,True,,0.0,04,353070.65,5.62,0.0,"RICE, KATHLEEN",I,0.0,900.74,33000.0,437039.77,319169.91,151750.0,False,0.0,0.0,,C,"[2014, 2016, 2018]",DEM,2016-12-05,OCTOBER QUARTERLY,0.0,H4NY04075,0.0,176.0,H,666676.02,,247981.43,NY,,2014-01-29,False,0.0,8.64,,"[u'04', u'04', u'04']",0.0,,0.0,DEMOCRATIC PARTY,4,127933.97,2017-09-30T00:00:00+00:00,,201710159075747424,0.0,95080.04,37299.7,,H4NY04075
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-04-26,,,,2017-04-26T21:02:56,False,,,09,,,,"RICE, MAXWELL",C,,,,,,,False,,,,N,[2018],REP,2017-04-26,,,H8IL09174,,,H,,,,IL,,2017-03-30,,,,,[u'09'],,,,REPUBLICAN PARTY,9,,,,,,,,,H8IL09174
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-07-17,,,,2017-08-01T20:57:28,False,,,07,,,,"RICE, RICHARD BRAND NEW",C,,,,,,,False,,,,N,[2018],DEM,2017-07-17,,,H8AL07089,,,H,,,,AL,,2017-05-11,,,,,[u'07'],,,,DEMOCRATIC PARTY,7,,,,,,,,,H8AL07089
2017,"[2012, 2014, 2016, 2018]",,790862.0,421912.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,796862.0,,2017-01-31,6000.0,287485.83,0.0,2017-05-08T21:03:45,True,,0.0,07,470985.83,0.0,0.0,"RICE, TOM",I,0.0,0.0,177500.0,796862.0,287485.83,374950.0,False,6000.0,0.0,,C,"[2012, 2014, 2016, 2018]",REP,2017-01-31,OCTOBER QUARTERLY,0.0,H2SC07066,0.0,0.0,H,851185.67,,419887.0,SC,,2011-11-15,False,0.0,0.0,,"[u'07', u'07', u'07', u'07']",0.0,,0.0,REPUBLICAN PARTY,7,112257.03,2017-09-30T00:00:00+00:00,,201710139075638470,0.0,96873.0,2025.0,,H2SC07066
2017,[2018],,11717.97,11724.01,2018,,2017-05-20T00:00:00+00:00,Challenger,2018,,0.0,House,,11754.61,,2017-07-17,0.0,7559.82,0.0,2017-10-18T21:02:35,True,,2392.4,07,7596.46,0.0,0.0,"RICHARDSON, CHARDO",C,0.0,6.04,0.0,11724.01,7590.42,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-17,OCTOBER QUARTERLY,0.0,H8FL07054,0.0,30.6,H,4158.15,,3175.02,FL,,2017-05-18,False,0.0,0.0,,[u'07'],0.0,,0.0,DEMOCRATIC PARTY,7,6887.15,2017-09-30T00:00:00+00:00,,201710149075672275,0.0,7622.56,8548.99,,H8FL07054
2017,[2018],,267254.11,243046.67,2018,,2017-07-01T00:00:00+00:00,Open seat,2018,,0.0,House,,517254.11,,2017-07-19,0.0,76070.69,0.0,2017-10-18T21:02:35,True,,250000.0,27,76070.69,0.0,0.0,"RICHARDSON, DAVID",O,0.0,0.0,0.0,267254.11,76070.69,21000.0,False,0.0,0.0,,C,[2018],DEM,2017-07-19,OCTOBER QUARTERLY,3207.44,H8FL27060,0.0,0.0,H,441183.42,,194490.0,FL,,2017-07-19,False,250000.0,0.0,,[u'27'],0.0,,250000.0,DEMOCRATIC PARTY,27,76070.69,2017-09-30T00:00:00+00:00,,201710159075741070,0.0,267254.11,48556.67,,H8FL27060
2017,[2018],,186595.0,181595.0,2018,,2016-10-01T00:00:00+00:00,Challenger,2018,,0.0,Senate,,357095.0,,2017-02-13,0.0,97623.0,0.0,2017-05-23T07:10:20,True,,170500.0,00,97623.0,0.0,0.0,"RICH, MICK",C,0.0,0.0,0.0,186595.0,97623.0,5000.0,False,0.0,0.0,,C,[2018],REP,2017-02-13,OCTOBER QUARTERLY,0.0,S8NM00200,0.0,0.0,S,259470.0,,174795.0,NM,,2017-02-13,False,170500.0,0.0,,[u'00'],0.0,,170500.0,REPUBLICAN PARTY,0,42223.0,2017-09-30T00:00:00+00:00,,201710160200300306,0.0,103175.0,6800.0,,S8NM00200
2017,"[2008, 2010, 2012, 2014, 2016, 2018]",,521915.87,149530.54,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,540338.57,,2016-12-16,10000.0,290079.94,1500.7,2017-02-27T21:01:34,True,,8000.0,02,348121.94,0.0,0.0,"RICHMOND, CEDRIC L.",I,0.0,4650.0,41120.0,536565.87,292351.94,387035.33,False,10000.0,0.0,,C,"[2008, 2010, 2012, 2014, 2016, 2018]",DEM,2016-12-16,OCTOBER QUARTERLY,0.0,H8LA02054,0.0,2272.0,H,553305.69,,146740.0,LA,,2008-05-28,False,0.0,0.0,,"[u'02', u'02', u'02', u'02', u'02', u'02']",0.0,,0.0,DEMOCRATIC PARTY,2,71260.14,2017-09-30T00:00:00+00:00,,201711139086626274,0.0,130426.17,2790.54,,H8LA02054
2017,[2018],,49737.0,49737.0,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,House,,49737.0,,2017-07-05,0.0,37058.25,0.0,2017-10-24T21:01:05,True,,0.0,02,37058.25,0.0,0.0,"RICH, TIMOTHY A",C,0.0,0.0,0.0,49737.0,37058.25,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-05,OCTOBER QUARTERLY,0.0,H8ME02144,0.0,0.0,H,12678.75,,49737.0,ME,,2017-07-05,False,0.0,0.0,,[u'02'],0.0,,0.0,DEMOCRATIC PARTY,2,37058.25,2017-09-30T00:00:00+00:00,,201710159075748317,0.0,49737.0,0.0,,H8ME02144
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-05-31,,,,2017-08-01T20:57:28,False,,,08,,,,"RICKER, SEAN STEWARD",C,,,,,,,False,,,,N,[2018],REP,2017-05-31,,,H8TX08072,,,H,,,,TX,,2017-05-31,,,,,[u'08'],,,,REPUBLICAN PARTY,8,,,,,,,,,H8TX08072
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-07-08,,,,2017-08-01T20:57:28,False,,,03,,,,"RIEGER, CHRIS",C,,,,,,,False,,,,N,[2018],DEM,2017-07-08,,,H8PA03126,,,H,,,,PA,,2017-07-08,,,,,[u'03'],,,,DEMOCRATIC PARTY,3,,,,,,,,,H8PA03126
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-01-20,,,,2017-02-01T21:04:16,False,,,05,,,,"RILEY, KRIS ANN MS.",C,,,,,,,False,,,,N,[2018],UNK,2017-01-20,,,H8WI05140,,,H,,,,WI,,2017-01-20,,,,,[u'05'],,,,UNKNOWN,5,,,,,,,,,H8WI05140
,[2018],,,,,,,Challenger,2018,,,Senate,,,,2017-11-01,,,,2017-11-02T21:01:00,False,,,00,,,,"RINGELSTEIN, ZACKARY (ZAK)",C,,,,,,,False,,,,N,[2018],DEM,2017-11-01,,,S8ME00155,,,S,,,,ME,,2017-09-27,,,,,[u'00'],,,,DEMOCRATIC PARTY,0,,,,,,,,,S8ME00155
2017,[2018],,15683.26,14658.26,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,15683.26,,2017-06-20,0.0,10193.3,0.0,2017-10-23T20:56:46,True,,0.0,01,10193.3,0.0,0.0,"RING, LISA M.",C,0.0,0.0,0.0,15683.26,10193.3,1000.0,False,0.0,0.0,,C,[2018],DEM,2017-06-20,OCTOBER QUARTERLY,25.0,H8GA01063,0.0,0.0,H,5489.96,,7819.28,GA,,2017-06-20,False,0.0,0.0,,[u'01'],0.0,,0.0,DEMOCRATIC PARTY,1,10193.3,2017-09-30T00:00:00+00:00,,201711089086616624,0.0,13624.26,6838.98,,H8GA01063
2017,[2018],,221797.73,221947.73,2018,,2017-07-01T00:00:00+00:00,Open seat,2018,,0.0,House,,221947.73,,2017-07-11,0.0,38101.92,0.0,2017-10-18T21:02:35,True,,0.0,08,38251.92,0.0,0.0,"RITTEREISER, JASON",O,0.0,150.0,0.0,221947.73,38101.92,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-11,OCTOBER QUARTERLY,0.0,H8WA08163,0.0,0.0,H,183695.81,,186459.97,WA,,2017-07-11,False,0.0,0.0,,[u'08'],0.0,,0.0,DEMOCRATIC PARTY,8,38101.92,2017-09-30T00:00:00+00:00,,201710159075710728,0.0,221797.73,35487.76,,H8WA08163
,"[2014, 2018]",,,,,,,Challenger,2018,,,House,,,,2017-04-03,,,,2017-04-03T20:57:49,False,,,48,,,,"ROBERTS, BOYD LACHLAN",C,,,,,,,False,,,,N,"[2014, 2016, 2018]",DEM,2017-04-03,,,H4CA42078,,,H,,,,CA,,2013-04-30,,,,,"[u'42', u'48']",,,,DEMOCRATIC PARTY,48,,,,,,,,,H4CA42078
,[2018],,,,,,,Challenger,2018,,,Senate,,,,2017-08-25,,,,2017-10-05T20:56:00,False,,,00,,,,"ROBERTS, CLIFTON",C,,,,,,,False,,,,N,[2018],OTH,2017-08-25,,,S8CA00390,,,S,,,,CA,,2017-08-25,,,,,[u'00'],,,,OTHER,0,,,,,,,,,S8CA00390
2017,[2018],,865.0,25.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,965.0,,2017-04-05,0.0,867.26,0.0,2017-04-19T21:05:08,True,,0.0,10,967.26,0.0,0.0,"ROBERTS, IRA MR. III",C,0.0,100.0,0.0,965.0,867.26,0.0,False,0.0,0.0,,N,[2018],REP,2017-04-05,OCTOBER QUARTERLY,940.0,H8NC10071,0.0,0.0,H,-2.26,,0.0,NC,,2017-04-05,False,0.0,0.0,,[u'10'],0.0,,0.0,REPUBLICAN PARTY,10,646.67,2017-09-30T00:00:00+00:00,,201710159075751189,0.0,565.0,25.0,,H8NC10071
,[2018],,,,,,,,2018,,,House,,,,2017-11-08,,,,2017-11-08T20:55:17,False,,,02,,,,"ROBERTS, KEVIN",,,,,,,,False,,,,N,[2018],REP,2017-11-08,,,H8TX02117,,,H,,,,TX,,2017-11-08,,,,,[u'02'],,,,REPUBLICAN PARTY,2,,,,,,,,,H8TX02117
2017,"[2010, 2012, 2014, 2016, 2018]",,587673.6,192497.6,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,589997.6,,2017-08-09,0.0,231210.26,0.0,2017-08-09T20:56:48,True,,0.0,02,233534.26,0.0,0.0,"ROBY, MARTHA",I,0.0,2324.0,0.0,589997.6,231210.26,397500.0,False,0.0,0.0,,C,"[2010, 2012, 2014, 2016, 2018]",REP,2017-08-09,OCTOBER QUARTERLY,0.0,H0AL02087,0.0,0.0,H,401914.06,,178980.6,AL,,2009-05-20,True,0.0,0.0,,"[u'02', u'02', u'02', u'02', u'02']",0.0,,0.0,REPUBLICAN PARTY,2,75686.55,2017-09-30T00:00:00+00:00,,201710139075643756,0.0,260381.0,13517.0,,H0AL02087
2017,[2018],,4990.0,4990.0,2018,,2017-07-01T00:00:00+00:00,Open seat,2018,,0.0,House,,4990.0,,2017-08-28,0.0,308.7,0.0,2017-10-05T20:56:00,True,,0.0,27,308.7,0.0,0.0,"RODRIGUEZ-AGUILERA, BETTINA",O,0.0,0.0,0.0,4990.0,308.7,0.0,False,0.0,0.0,,N,[2018],REP,2017-08-28,OCTOBER QUARTERLY,0.0,H8FL27094,0.0,0.0,H,4681.3,,1985.0,FL,,2017-08-28,False,0.0,0.0,,[u'27'],0.0,,0.0,REPUBLICAN PARTY,27,308.7,2017-09-30T00:00:00+00:00,,201710139075655336,0.0,4990.0,3005.0,,H8FL27094
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-10-24,,,,2017-10-24T21:01:05,False,,,04,,,,"RODRIGUEZ, DARRELL ALLEN",C,,,,,,,False,,,,N,[2018],DEM,2017-10-24,,,H8TX32080,,,H,,,,TX,,2017-04-07,,,,,[u'04'],,,,DEMOCRATIC PARTY,4,,,,,,,,,H8TX32080
2017,[2018],,60650.03,52504.0,2018,,2017-05-10T00:00:00+00:00,Challenger,2018,,0.0,House,,60650.03,,2017-05-10,0.0,26337.94,0.0,2017-09-27T20:56:17,True,,0.0,32,26337.94,0.0,0.0,"RODRIGUEZ, GEORGE",C,0.0,0.0,0.0,60650.03,26337.94,0.0,False,0.0,0.0,,C,[2018],DEM,2017-05-10,OCTOBER QUARTERLY,8146.03,H8TX32122,0.0,0.0,H,34312.09,,44886.0,TX,,2017-05-10,False,0.0,0.0,,[u'32'],0.0,,0.0,DEMOCRATIC PARTY,32,21706.3,2017-09-30T00:00:00+00:00,,201710139075634123,0.0,47750.17,7618.0,,H8TX32122
2017,[2018],,272148.99,236648.99,2018,,2017-06-21T00:00:00+00:00,Open seat,2018,,0.0,House,,282358.81,,2017-09-27,0.0,69588.49,10209.82,2017-10-18T21:02:35,True,,0.0,27,69588.49,0.0,0.0,"RODRIGUEZ, JOSE JAVIER",O,0.0,0.0,0.0,272148.99,69588.49,35500.0,False,0.0,0.0,,C,[2018],DEM,2017-09-27,OCTOBER QUARTERLY,0.0,H8FL27052,0.0,0.0,H,212770.32,,222609.0,FL,,2017-07-06,False,0.0,0.0,,[u'27'],0.0,,0.0,DEMOCRATIC PARTY,27,69588.49,2017-09-30T00:00:00+00:00,,201710159075735997,0.0,272148.99,14039.99,,H8FL27052
